WORD,fdistAll,fdistMath,fdistPhys,fdistStat,fdistComp
heider,3.670712832243101e-05,0.0,0.00017381026871067545,0.0,0.0
revolution,0.0005506069248364651,0.00013203847601190986,0.000608335940487364,0.0003804787352548637,0.0008589769533957001
ital,8.259103872546977e-05,4.4012825337303293e-05,0.0,0.0,0.00020211222432840005
aoss,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
coadjoint,0.0008993246438995597,0.004269244057718419,4.345256717766886e-05,0.0,0.0
ws,0.00046801588611099535,0.0,0.000608335940487364,4.227541502831819e-05,0.0009095050094778002
costa,0.0001376517312091163,0.00017605130134921317,0.0003476205374213509,8.455083005663638e-05,2.5264028041050006e-05
swapout,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
ild,4.5883910403038765e-05,0.0,0.00017381026871067545,0.0,2.5264028041050006e-05
unbounded,0.00012847494912850854,0.00013203847601190986,0.0,0.0002959279051982273,0.00010105611216420002
topsi,6.423747456425427e-05,0.0,0.0,0.0,0.00017684819628735002
redescript,0.00011929816704790078,0.0,0.0,0.0,0.00032843236453365004
eckart,6.423747456425427e-05,0.0,0.000304167970243682,0.0,0.0
intrigu,0.001119567413834146,0.0008362436814087624,0.0017381026871067544,0.0007609574705097274,0.0011368812618472502
asf,7.341425664486202e-05,0.0,4.345256717766886e-05,0.00016910166011327275,7.579208412315001e-05
lsngca,2.7530346241823257e-05,0.0,0.0,0.00012682624508495455,0.0
branson,3.670712832243101e-05,0.00017605130134921317,0.0,0.0,0.0
xsb,0.00018353564161215506,0.0,0.0,0.0,0.0005052805608210001
albedo,0.0003395409369824868,0.0,0.0013904821496854036,0.00016910166011327275,2.5264028041050006e-05
untangl,0.00015600529537033178,8.802565067460659e-05,0.0,0.0,0.00037896042061575004
perron,0.00016518207745093953,0.000616179554722246,0.0,8.455083005663638e-05,5.052805608210001e-05
wander,0.0003211873728212713,0.0004401282533730329,0.0008255987763757083,8.455083005663638e-05,0.00010105611216420002
cappel,0.00012847494912850854,0.000616179554722246,0.0,0.0,0.0
sunday,7.341425664486202e-05,8.802565067460659e-05,0.0,8.455083005663638e-05,0.00010105611216420002
dispens,0.00022024276993458605,0.000308089777361123,0.000304167970243682,0.00021137707514159093,0.00012632014020525002
filippov,5.5060692483646513e-05,0.00022006412668651646,4.345256717766886e-05,0.0,0.0
srn,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
sdae,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
cisc,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
caption,0.0009910924647056373,0.0,4.345256717766886e-05,8.455083005663638e-05,0.0026527229443102504
kz,7.341425664486202e-05,0.000308089777361123,4.345256717766886e-05,0.0,0.0
isol,0.007341425664486202,0.009902885700893241,0.008125630062224077,0.0030861052970672276,0.007958168832930752
magnetoinduct,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
multidimension,0.0052674729142688495,0.00347701320164696,0.001781555254284423,0.008074604270408773,0.006644439374796151
allometr,0.00014682851328972404,0.0,0.0004779782389543574,0.00016910166011327275,2.5264028041050006e-05
multiclass,0.0007524961306098357,8.802565067460659e-05,0.0,0.0022405969965008637,0.00068212875710835
smit,2.7530346241823257e-05,0.00013203847601190986,0.0,0.0,0.0
destin,0.0020831295322979596,4.4012825337303293e-05,0.0011732193137970592,0.0008877837155946819,0.004496996991306901
ellentuck,7.341425664486202e-05,0.00035210260269842635,0.0,0.0,0.0
kontsevich,0.0011746281063177923,0.005545615992500215,0.0,4.227541502831819e-05,2.5264028041050006e-05
cardelli,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
unneth,7.341425664486202e-05,0.00035210260269842635,0.0,0.0,0.0
gottschalk,2.7530346241823257e-05,8.802565067460659e-05,4.345256717766886e-05,0.0,0.0
synaps,0.0008442639514159132,0.0,4.345256717766886e-05,0.0002536524901699091,0.00214744238348925
gy,0.00039460162946613336,0.00017605130134921317,0.0016077449855737478,8.455083005663638e-05,0.0
mucos,5.5060692483646513e-05,0.0,0.0,0.0002536524901699091,0.0
gape,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
parzen,7.341425664486202e-05,0.0,0.0,0.0002959279051982273,2.5264028041050006e-05
moufang,0.0001376517312091163,0.0006601923800595494,0.0,0.0,0.0
seab,0.00011929816704790078,0.0,0.0003910731045990197,0.0,0.00010105611216420002
dichot,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
dead,0.0007616729126904435,0.0,0.001216671880974728,0.00016910166011327275,0.00128846543009355
aphelion,5.5060692483646513e-05,0.0,0.00026071540306601314,0.0,0.0
velox,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
intension,0.0008442639514159132,0.0004401282533730329,0.0,0.0,0.0020716502993661005
dy,0.00031201059074066357,0.0005281539040476394,0.0007821462091980394,0.00016910166011327275,0.0
accumul,0.004349794706208075,0.0033009619002977463,0.00799527236069107,0.003804787352548637,0.0031580035051312506
hosk,2.7530346241823257e-05,0.0,0.0,0.00012682624508495455,0.0
intergalact,4.5883910403038765e-05,0.0,8.690513435533772e-05,0.00012682624508495455,0.0
transduc,0.00200053849357249,4.4012825337303293e-05,0.001868460388639761,4.227541502831819e-05,0.0043706768511016505
plasmasheet,4.5883910403038765e-05,0.0,0.0002172628358883443,0.0,0.0
bio,0.00010094460288668528,0.0,0.00017381026871067545,4.227541502831819e-05,0.00015158416824630002
photoactiv,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
robot,0.0314855393185652,0.0007042052053968527,0.0017381026871067544,0.001352813280906182,0.08445764574123016
ka,0.0004955462323528187,0.0003961154280357296,0.0019119129558174295,0.0,2.5264028041050006e-05
worthi,0.00010094460288668528,0.0,0.0,0.00012682624508495455,0.00020211222432840005
alchem,2.7530346241823257e-05,0.0,4.345256717766886e-05,0.0,5.052805608210001e-05
pdl,0.00011012138496729303,0.0,8.690513435533772e-05,0.0,0.00025264028041050004
carryov,4.5883910403038765e-05,0.0,0.0,0.00021137707514159093,0.0
putnam,0.0001927124236927628,0.0006601923800595494,0.0002172628358883443,4.227541502831819e-05,0.0
taiwan,0.00022024276993458605,4.4012825337303293e-05,0.0004779782389543574,0.00021137707514159093,0.00017684819628735002
underpin,0.001000269246786245,0.00035210260269842635,0.0009994090450863838,0.0012259870358212273,0.0012379373740114502
anticlin,3.670712832243101e-05,0.0,0.00013035770153300657,4.227541502831819e-05,0.0
ssp,0.0001927124236927628,8.802565067460659e-05,0.0002172628358883443,0.0003804787352548637,0.00012632014020525002
milp,0.00014682851328972404,0.0,0.0,0.0,0.0004042244486568001
nonneutr,3.670712832243101e-05,0.0,0.00013035770153300657,4.227541502831819e-05,0.0
ethernet,0.00033036415490187907,0.0,0.00026071540306601314,0.0,0.0007579208412315001
lio,9.176782080607753e-05,0.0,0.0,4.227541502831819e-05,0.00022737625236945004
engend,0.0001927124236927628,0.0,0.0002172628358883443,0.00016910166011327275,0.00030316833649260004
submeasur,6.423747456425427e-05,0.000308089777361123,0.0,0.0,0.0
contest,0.0010186228109474605,0.00035210260269842635,0.0006952410748427018,0.0012682624508495457,0.0014400495983398502
trophic,5.5060692483646513e-05,0.0,8.690513435533772e-05,0.00016910166011327275,0.0
agw,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
corad,8.259103872546977e-05,0.0003961154280357296,0.0,0.0,0.0
condens,0.0027989185345853643,0.001540448886805615,0.009646469913442486,0.0007609574705097274,0.0007579208412315001
dub,0.0004404855398691721,0.00022006412668651646,0.000304167970243682,0.00021137707514159093,0.0007831848692725501
clich,2.7530346241823257e-05,0.0,0.0,4.227541502831819e-05,5.052805608210001e-05
ptn,4.5883910403038765e-05,0.0,0.0002172628358883443,0.0,0.0
precontinu,2.7530346241823257e-05,0.00013203847601190986,0.0,0.0,0.0
abe,6.423747456425427e-05,0.0,0.0,0.0,0.00017684819628735002
bgcap,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
obligor,2.7530346241823257e-05,0.0,0.0,8.455083005663638e-05,2.5264028041050006e-05
bdi,0.00016518207745093953,8.802565067460659e-05,4.345256717766886e-05,0.0002536524901699091,0.00022737625236945004
agv,7.341425664486202e-05,0.0,0.0,0.0,0.00020211222432840005
middlewar,0.001036976375108676,0.0,0.00026071540306601314,0.0,0.0027032510003923505
henceforth,0.00033036415490187907,0.00017605130134921317,4.345256717766886e-05,0.0005918558103964546,0.00042948847669785004
boson,0.0007892032589322667,0.0011883462841071888,0.002129175791705774,0.0002959279051982273,7.579208412315001e-05
bsol,3.670712832243101e-05,0.00017605130134921317,0.0,0.0,0.0
soa,0.0012847494912850853,0.0,0.0003476205374213509,8.455083005663638e-05,0.0032843236453365004
macmahon,5.5060692483646513e-05,0.0002640769520238197,0.0,0.0,0.0
valett,5.5060692483646513e-05,0.0002640769520238197,0.0,0.0,0.0
inexact,0.0004221319757079566,0.00013203847601190986,0.00013035770153300657,0.0010146099606796364,0.0004042244486568001
hpv,7.341425664486202e-05,0.0,0.0,0.00021137707514159093,7.579208412315001e-05
pond,0.00011929816704790078,0.0,0.0004345256717766886,0.0,7.579208412315001e-05
symphoni,4.5883910403038765e-05,0.0,0.0,0.0,0.00012632014020525002
tori,0.0024593775976028778,0.01109123198500043,0.0004345256717766886,8.455083005663638e-05,0.00010105611216420002
miracul,5.5060692483646513e-05,4.4012825337303293e-05,0.0002172628358883443,0.0,0.0
polygraph,0.00012847494912850854,0.000616179554722246,0.0,0.0,0.0
ttp,9.176782080607753e-05,0.0,8.690513435533772e-05,8.455083005663638e-05,0.00015158416824630002
tread,2.7530346241823257e-05,0.0,4.345256717766886e-05,4.227541502831819e-05,2.5264028041050006e-05
macau,4.5883910403038765e-05,0.0,0.0,0.00021137707514159093,0.0
monomod,3.670712832243101e-05,0.0,0.00013035770153300657,0.0,2.5264028041050006e-05
girl,0.00015600529537033178,8.802565067460659e-05,0.00017381026871067545,0.0002959279051982273,0.00010105611216420002
greenlin,4.5883910403038765e-05,0.0,0.0002172628358883443,0.0,0.0
differ,0.17130299109870492,0.07988327798720547,0.21417770361872981,0.17861362849464435,0.19448248786000294
equal,0.024355179641932977,0.049998569583176534,0.01859769875204227,0.020249923798564412,0.015436321133081554
nutat,0.00023859633409580155,0.0,0.0011297667466193904,0.0,0.0
mycotoxin,4.5883910403038765e-05,0.0,0.0,0.0,0.00012632014020525002
intact,0.00034871771906309456,8.802565067460659e-05,0.0007386936420203706,0.0003804787352548637,0.00025264028041050004
quasifold,3.670712832243101e-05,0.00017605130134921317,0.0,0.0,0.0
dpm,0.0003028338086600558,0.0,0.00017381026871067545,0.0008032328855380456,0.00025264028041050004
puea,5.5060692483646513e-05,0.0,0.0,0.0,0.00015158416824630002
stratal,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
synset,9.176782080607753e-05,0.0,0.0,4.227541502831819e-05,0.00022737625236945004
spidr,5.5060692483646513e-05,0.0,0.0,0.0002536524901699091,0.0
html,0.0007616729126904435,0.0,4.345256717766886e-05,0.0,0.0020716502993661005
suri,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
ration,0.018812403265245893,0.06073769896547854,0.003823825911634859,0.0022405969965008637,0.013364670833715451
pollen,0.00011929816704790078,0.0,8.690513435533772e-05,0.0004650295653115,0.0
msm,0.00016518207745093953,0.0,8.690513435533772e-05,0.0003804787352548637,0.00017684819628735002
sugar,0.00014682851328972404,0.0,0.0004779782389543574,8.455083005663638e-05,7.579208412315001e-05
dpa,7.341425664486202e-05,0.0,0.0002172628358883443,0.0,7.579208412315001e-05
honori,3.670712832243101e-05,8.802565067460659e-05,0.0,8.455083005663638e-05,0.0
hashtag,0.0005689604889976806,0.0,0.0,0.0003382033202265455,0.0013642575142167
bigop,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
faint,0.00015600529537033178,0.0,0.0002172628358883443,0.0003804787352548637,7.579208412315001e-05
nontradit,6.423747456425427e-05,0.0,0.00017381026871067545,8.455083005663638e-05,2.5264028041050006e-05
colon,0.00044966232194977986,0.0,0.0006952410748427018,0.0010568853757079548,0.00020211222432840005
schroding,0.000963562118463814,0.0025087310442262873,0.0020422706573504363,0.0,2.5264028041050006e-05
arago,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
tfsms,6.423747456425427e-05,0.0,0.0,0.0,0.00017684819628735002
mll,3.670712832243101e-05,0.0,0.0,0.00016910166011327275,0.0
altruist,0.00033036415490187907,4.4012825337303293e-05,0.0002172628358883443,0.0,0.0007579208412315001
lhe,5.5060692483646513e-05,0.0,0.0002172628358883443,0.0,2.5264028041050006e-05
valley,0.000559783706917073,8.802565067460659e-05,0.0019119129558174295,4.227541502831819e-05,0.00035369639257470004
daemon,0.00011012138496729303,0.0,4.345256717766886e-05,0.0,0.00027790430845155004
intraseason,0.00010094460288668528,0.0,0.0004779782389543574,0.0,0.0
gerhard,2.7530346241823257e-05,8.802565067460659e-05,0.0,0.0,2.5264028041050006e-05
polysilicon,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
cortex,0.000559783706917073,4.4012825337303293e-05,0.0006517885076650329,0.0007609574705097274,0.00068212875710835
haifa,2.7530346241823257e-05,4.4012825337303293e-05,0.0,0.0,5.052805608210001e-05
segreg,0.0010186228109474605,4.4012825337303293e-05,0.0010863141794417214,0.0026210757317557277,0.00058107264494415
pen,0.00037624806530491787,8.802565067460659e-05,0.0009559564779087148,0.00012682624508495455,0.00035369639257470004
shakespear,6.423747456425427e-05,4.4012825337303293e-05,0.00013035770153300657,0.0,7.579208412315001e-05
demerit,7.341425664486202e-05,0.0,0.0,0.00012682624508495455,0.00012632014020525002
icod,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
sh,0.0009085014259801675,0.0029048464722620172,0.0007821462091980394,0.0,0.00037896042061575004
exert,0.0013489869658493397,8.802565067460659e-05,0.00417144644905621,0.0002536524901699091,0.0010863532057651501
lwfa,6.423747456425427e-05,0.0,0.000304167970243682,0.0,0.0
rgrt,8.259103872546977e-05,0.0,0.0003910731045990197,0.0,0.0
coder,0.0002844802444988403,0.0,0.0,0.00016910166011327275,0.00068212875710835
maxsat,0.00011929816704790078,0.0,0.0,0.0,0.00032843236453365004
contempl,0.00015600529537033178,0.0,0.000304167970243682,8.455083005663638e-05,0.00020211222432840005
gyro,0.00012847494912850854,0.0,0.0005214308061320263,0.0,5.052805608210001e-05
axial,0.002147367006862214,0.00035210260269842635,0.00873396600271144,0.0004650295653115,0.00035369639257470004
complementar,0.0005047230144334263,0.00022006412668651646,0.0005214308061320263,0.0004650295653115,0.00068212875710835
uck,0.0001376517312091163,0.0004841410787103362,0.0,0.00016910166011327275,0.0
palpat,4.5883910403038765e-05,0.0,0.0,0.0,0.00012632014020525002
dtco,5.5060692483646513e-05,0.0,0.0,0.0,0.00015158416824630002
hif,4.5883910403038765e-05,0.0,4.345256717766886e-05,0.0,0.00010105611216420002
micropattern,3.670712832243101e-05,0.0,0.00017381026871067545,0.0,0.0
genuin,0.0012480423629626543,0.0023326797428770744,0.0008690513435533772,0.0012682624508495457,0.0008337129253546501
dfin,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
sivakumar,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
eb,0.0002661266803376248,0.00013203847601190986,0.0003476205374213509,0.0007609574705097274,0.0
trs,0.00011929816704790078,0.0,4.345256717766886e-05,8.455083005663638e-05,0.00025264028041050004
subfamili,0.0004588391040303876,0.0012763719347817955,0.0,0.00042275415028318185,0.00027790430845155004
icosahedr,0.0003670712832243101,0.0003961154280357296,0.0013470295825077346,0.0,0.0
knower,3.670712832243101e-05,0.0,0.00017381026871067545,0.0,0.0
polylogarithm,0.0009727389005444217,0.0008802565067460658,0.0,0.00012682624508495455,0.00209691432740715
gruss,5.5060692483646513e-05,0.0002640769520238197,0.0,0.0,0.0
smoke,0.0004037784115467411,0.0,0.0004345256717766886,0.000930059130623,0.00030316833649260004
ogl,3.670712832243101e-05,0.0,0.0,0.00016910166011327275,0.0
divisori,3.670712832243101e-05,0.00017605130134921317,0.0,0.0,0.0
mem,0.0004404855398691721,0.00013203847601190986,0.0008690513435533772,0.0003804787352548637,0.0004042244486568001
sentencerac,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
consum,0.0082866342187888,0.00017605130134921317,0.0021726283588834427,0.004608020238086682,0.018695380750377
unread,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
snps,0.0013765173120911629,0.0,0.0,0.00629903683921941,2.5264028041050006e-05
saem,0.00011929816704790078,0.0,0.0,0.0005495803953681365,0.0
sprout,3.670712832243101e-05,0.0,0.0,8.455083005663638e-05,5.052805608210001e-05
qemu,7.341425664486202e-05,0.0,0.0,0.0,0.00020211222432840005
gradedsl,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
safius,4.5883910403038765e-05,0.0,0.0,0.0,0.00012632014020525002
microbiom,0.00022024276993458605,0.0,0.0,0.0008877837155946819,7.579208412315001e-05
gof,0.00016518207745093953,0.0,0.0,0.000676406640453091,5.052805608210001e-05
multiprogram,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
jackknif,0.0004221319757079566,0.0,8.690513435533772e-05,0.001860118261246,0.0
oba,4.5883910403038765e-05,0.0,0.0,0.0,0.00012632014020525002
snapvx,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
dcic,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
cts,8.259103872546977e-05,0.0,0.0003910731045990197,0.0,0.0
standalon,0.00043130875778856436,0.0,0.0003476205374213509,0.00021137707514159093,0.0008589769533957001
cepstrum,7.341425664486202e-05,0.0,0.0,0.0,0.00020211222432840005
stab,0.0002569498982570171,0.0,4.345256717766886e-05,4.227541502831819e-05,0.0006568647290673001
sahara,5.5060692483646513e-05,0.0,0.0002172628358883443,0.0,2.5264028041050006e-05
uncit,0.0001376517312091163,0.0,0.0,0.0,0.00037896042061575004
ft,0.00016518207745093953,8.802565067460659e-05,0.0003476205374213509,0.0,0.00020211222432840005
astg,4.5883910403038765e-05,0.0,0.0002172628358883443,0.0,0.0
touch,0.001991361711491882,0.0018925514895040416,0.00152083985121841,0.0008032328855380456,0.0030316833649260003
leamer,3.670712832243101e-05,0.00017605130134921317,0.0,0.0,0.0
salina,2.7530346241823257e-05,0.00013203847601190986,0.0,0.0,0.0
portlet,4.5883910403038765e-05,0.0,0.0,0.0,0.00012632014020525002
pyrolysi,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
seamount,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
russian,0.0011287441959147537,0.0014964360614683119,0.0014773872840407412,0.0005918558103964546,0.0010358251496830502
afli,3.670712832243101e-05,0.00017605130134921317,0.0,0.0,0.0
statin,7.341425664486202e-05,0.0,0.0,0.0003382033202265455,0.0
gga,0.00011012138496729303,0.0,0.0005214308061320263,0.0,0.0
sacrific,0.0002844802444988403,0.0,0.00017381026871067545,0.0005073049803398182,0.00037896042061575004
bisimpl,2.7530346241823257e-05,0.00013203847601190986,0.0,0.0,0.0
interferometri,0.0006790818739649736,0.0,0.00304167970243682,0.00012682624508495455,2.5264028041050006e-05
holonom,0.0005414301427558575,0.0012763719347817955,0.00013035770153300657,0.0003382033202265455,0.00048001653277995003
stripi,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
sheng,3.670712832243101e-05,4.4012825337303293e-05,8.690513435533772e-05,0.0,2.5264028041050006e-05
unburn,4.5883910403038765e-05,0.0,0.00013035770153300657,0.0,5.052805608210001e-05
tree,0.03299970836186548,0.021346220288592097,0.0039541836131678654,0.036948712734750096,0.05421660417609331
aureus,2.7530346241823257e-05,0.0,0.0,0.00012682624508495455,0.0
dws,8.259103872546977e-05,0.0,8.690513435533772e-05,0.0,0.00017684819628735002
dsprt,3.670712832243101e-05,0.0,0.0,0.00016910166011327275,0.0
quantenphysik,2.7530346241823257e-05,0.0,0.00013035770153300657,0.0,0.0
shank,7.341425664486202e-05,0.0002640769520238197,4.345256717766886e-05,0.0,2.5264028041050006e-05
crout,4.5883910403038765e-05,0.0,0.0,0.0,0.00012632014020525002
photoelectron,0.0010645067213504993,0.0,0.005040497792609588,0.0,0.0
scan,0.0068367026500527756,0.0002640769520238197,0.012601244481523968,0.006552689329389318,0.007427624244068701
powder,0.0002844802444988403,0.0,0.0011732193137970592,8.455083005663638e-05,5.052805608210001e-05
kumaraswami,0.00011929816704790078,4.4012825337303293e-05,0.0,0.0005073049803398182,0.0
bourewa,2.7530346241823257e-05,0.0,0.0,0.00012682624508495455,0.0
ihac,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
arena,0.000559783706917073,4.4012825337303293e-05,0.00013035770153300657,0.0005495803953681365,0.0011116172338062002
npag,2.7530346241823257e-05,0.0,0.0,0.00012682624508495455,0.0
rcweb,3.670712832243101e-05,0.0,0.0,0.00016910166011327275,0.0
terada,4.5883910403038765e-05,0.00013203847601190986,0.0,8.455083005663638e-05,0.0
mbm,4.5883910403038765e-05,8.802565067460659e-05,0.0,0.00012682624508495455,0.0
untest,0.00020188920577337056,0.0,0.00013035770153300657,0.0005495803953681365,0.00015158416824630002
fw,0.00017435885953154728,0.0,0.0006517885076650329,0.00016910166011327275,0.0
yang,0.0006240211814813271,0.0009682821574206724,0.0002172628358883443,0.0008877837155946819,0.0005052805608210001
bx,0.0002569498982570171,0.0003961154280357296,8.690513435533772e-05,8.455083005663638e-05,0.00037896042061575004
sido,2.7530346241823257e-05,0.0,4.345256717766886e-05,8.455083005663638e-05,0.0
southward,0.0002294195520151938,0.0,0.0010863141794417214,0.0,0.0
fallen,7.341425664486202e-05,4.4012825337303293e-05,8.690513435533772e-05,0.0,0.00012632014020525002
quasigroup,0.00043130875778856436,0.0020686027908532545,0.0,0.0,0.0
magnus,0.0002569498982570171,0.0007042052053968527,0.0005214308061320263,0.0,0.0
sought,0.0009452085543025985,0.00035210260269842635,0.0010428616122640526,0.001099160790736273,0.0011368812618472502
performat,3.670712832243101e-05,0.0,0.0,0.0,0.00010105611216420002
occam,0.00015600529537033178,0.0,0.000304167970243682,0.00042275415028318185,0.0
stress,0.008635351937851896,0.0011883462841071888,0.031198943233566236,0.003720236522492,0.0027285150284334
uo,5.5060692483646513e-05,0.0,0.0,0.0,0.00015158416824630002
cautionari,6.423747456425427e-05,4.4012825337303293e-05,4.345256717766886e-05,0.00016910166011327275,2.5264028041050006e-05
sace,3.670712832243101e-05,0.0,0.0,0.00016910166011327275,0.0
beilinson,0.00024777311617640933,0.0011883462841071888,0.0,0.0,0.0
bd,0.00022024276993458605,0.00035210260269842635,0.00026071540306601314,0.0002959279051982273,7.579208412315001e-05
disassembl,0.00014682851328972404,0.0,0.0005214308061320263,0.0,0.00010105611216420002
acc,0.00029365702657944807,4.4012825337303293e-05,0.0005214308061320263,4.227541502831819e-05,0.0004547525047389001
stimuli,0.0011287441959147537,0.00013203847601190986,0.0005648833733096952,0.0012682624508495457,0.0019453301591608504
credul,2.7530346241823257e-05,0.0,4.345256717766886e-05,0.0,5.052805608210001e-05
pathwidth,0.0003395409369824868,0.0,0.0,0.0,0.0009347690375188502
confound,0.0027805649704241487,4.4012825337303293e-05,0.00013035770153300657,0.012048493283070684,0.00035369639257470004
abel,0.00031201059074066357,0.0011003206334325823,8.690513435533772e-05,4.227541502831819e-05,0.00015158416824630002
sheav,0.003422939716066692,0.016328758200139522,0.0,0.0,5.052805608210001e-05
uq,0.00031201059074066357,0.00022006412668651646,0.0002172628358883443,0.0007609574705097274,0.00015158416824630002
coalgebra,0.0025052615080059164,0.010871167858313912,0.0,0.0,0.0006568647290673001
infinitari,0.00041295519362734886,0.0007482180307341559,0.0,0.0,0.0007073927851494001
braess,0.00010094460288668528,4.4012825337303293e-05,4.345256717766886e-05,0.0,0.00022737625236945004
quasiposit,0.00010094460288668528,0.0004841410787103362,0.0,0.0,0.0
contractil,3.670712832243101e-05,0.0,0.00013035770153300657,0.0,2.5264028041050006e-05
binprolog,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
compass,0.0004771926681916031,0.0008802565067460658,0.0005648833733096952,4.227541502831819e-05,0.0004547525047389001
memor,0.000596490835239504,8.802565067460659e-05,0.0004345256717766886,8.455083005663638e-05,0.00128846543009355
sart,2.7530346241823257e-05,0.0,0.0,8.455083005663638e-05,2.5264028041050006e-05
spellcheck,2.7530346241823257e-05,0.0,0.0,0.0,7.579208412315001e-05
felt,0.00037624806530491787,0.0002640769520238197,0.000608335940487364,0.0002959279051982273,0.00035369639257470004
electrostat,0.003927662730500118,0.000308089777361123,0.017728647408488892,0.00021137707514159093,0.00020211222432840005
hypothesis,0.0001927124236927628,4.4012825337303293e-05,0.00013035770153300657,0.0002959279051982273,0.00025264028041050004
voluntarili,8.259103872546977e-05,0.0,8.690513435533772e-05,0.0,0.00017684819628735002
poet,7.341425664486202e-05,4.4012825337303293e-05,4.345256717766886e-05,0.00012682624508495455,7.579208412315001e-05
lusztig,0.00034871771906309456,0.0016724873628175248,0.0,0.0,0.0
jerzi,8.259103872546977e-05,8.802565067460659e-05,8.690513435533772e-05,0.00021137707514159093,0.0
balanc,0.012094998782241018,0.005061474913789879,0.016903048632113185,0.011287535812560956,0.013819423338454352
gun,0.0016242904282675723,8.802565067460659e-05,0.007343483853026037,0.00012682624508495455,7.579208412315001e-05
rpys,0.00016518207745093953,0.0,0.0,0.00012682624508495455,0.00037896042061575004
gac,4.5883910403038765e-05,0.0,0.0,0.0,0.00012632014020525002
bitcoin,0.0006974354381261891,0.0,0.0,0.0,0.0019200661311198001
presuppos,0.00016518207745093953,0.000308089777361123,0.00017381026871067545,0.00012682624508495455,0.00010105611216420002
dancer,6.423747456425427e-05,0.0,0.0,0.0,0.00017684819628735002
fungi,5.5060692483646513e-05,0.0,8.690513435533772e-05,4.227541502831819e-05,7.579208412315001e-05
leiden,0.0002110659878539783,4.4012825337303293e-05,0.0002172628358883443,0.0003804787352548637,0.00020211222432840005
jun,4.5883910403038765e-05,4.4012825337303293e-05,8.690513435533772e-05,8.455083005663638e-05,0.0
biol,8.259103872546977e-05,0.0,0.00026071540306601314,0.00012682624508495455,0.0
cure,0.000559783706917073,8.802565067460659e-05,0.0011297667466193904,0.001099160790736273,0.00017684819628735002
palma,3.670712832243101e-05,0.0,0.00013035770153300657,4.227541502831819e-05,0.0
mgo,0.00011929816704790078,0.0,0.0005648833733096952,0.0,0.0
oblivion,5.5060692483646513e-05,4.4012825337303293e-05,4.345256717766886e-05,0.0,0.00010105611216420002
reject,0.004404855398691721,0.0005721667293849428,0.002520248896304794,0.013443581979005184,0.0022990265517355505
hank,2.7530346241823257e-05,8.802565067460659e-05,0.0,4.227541502831819e-05,0.0
eie,4.5883910403038765e-05,0.0,0.0,0.0,0.00012632014020525002
distal,0.00018353564161215506,0.00017605130134921317,0.0005214308061320263,4.227541502831819e-05,7.579208412315001e-05
immateri,5.5060692483646513e-05,0.0,0.0,0.00012682624508495455,7.579208412315001e-05
undirect,0.0031843433819708903,0.0008802565067460658,0.0004345256717766886,0.004988498973341546,0.005027541580168951
weird,3.670712832243101e-05,8.802565067460659e-05,0.0,0.0,5.052805608210001e-05
opencl,0.0005322533606752497,0.0,0.00013035770153300657,0.0,0.00138952154225775
particulari,7.341425664486202e-05,4.4012825337303293e-05,0.00017381026871067545,4.227541502831819e-05,5.052805608210001e-05
bose,0.00015600529537033178,0.00022006412668651646,0.0002172628358883443,4.227541502831819e-05,0.00015158416824630002
grassmanian,6.423747456425427e-05,0.000308089777361123,0.0,0.0,0.0
