id,category
9884,math
9885,math
9886,cs
9887,cs
9888,math
9889,stat
9890,math
9891,stat
9892,math
9893,cs
9894,math
9895,math
9896,cs
9897,cs
9898,math
9899,physics
9900,physics
9901,cs
9902,math
9903,physics
9904,math
9905,stat
9906,cs
9907,cs
9908,cs
9909,physics
9910,cs
9911,math
9912,cs
9913,physics
9914,math
9915,math
9916,cs
9917,math
9918,physics
9919,math
9920,physics
9921,physics
9922,math
9923,math
9924,stat
9925,stat
9926,stat
9927,physics
9928,cs
9929,cs
9930,physics
9931,math
9932,math
9933,math
9934,cs
9935,stat
9936,cs
9937,cs
9938,math
9939,physics
9940,cs
9941,cs
9942,math
9943,stat
9944,cs
9945,math
9946,cs
9947,math
9948,cs
9949,cs
9950,cs
9951,cs
9952,physics
9953,math
9954,stat
9955,stat
9956,stat
9957,cs
9958,math
9959,cs
9960,physics
9961,stat
9962,physics
9963,cs
9964,cs
9965,math
9966,math
9967,math
9968,math
9969,math
9970,cs
9971,cs
9972,math
9973,physics
9974,math
9975,cs
9976,math
9977,cs
9978,cs
9979,math
9980,cs
9981,math
9982,cs
9983,stat
9984,physics
9985,cs
9986,cs
9987,math
9988,cs
9989,math
9990,cs
9991,cs
9992,math
9993,math
9994,cs
9995,math
9996,math
9997,math
9998,stat
9999,cs
10000,cs
10001,cs
10002,cs
10003,math
10004,cs
10005,math
10006,stat
10007,stat
10008,math
10009,cs
10010,cs
10011,math
10012,physics
10013,stat
10014,physics
10015,physics
10016,math
10017,math
10018,physics
10019,math
10020,cs
10021,cs
10022,cs
10023,cs
10024,cs
10025,cs
10026,cs
10027,math
10028,math
10029,cs
10030,math
10031,cs
10032,cs
10033,cs
10034,cs
10035,math
10036,math
10037,cs
10038,math
10039,math
10040,cs
10041,cs
10042,cs
10043,cs
10044,math
10045,cs
10046,math
10047,physics
10048,math
10049,cs
10050,math
10051,cs
10052,cs
10053,cs
10054,cs
10055,cs
10056,cs
10057,cs
10058,math
10059,cs
10060,math
10061,stat
10062,stat
10063,math
10064,stat
10065,physics
10066,cs
10067,math
10068,math
10069,math
10070,cs
10071,math
10072,math
10073,cs
10074,cs
10075,cs
10076,cs
10077,cs
10078,physics
10079,cs
10080,physics
10081,cs
10082,physics
10083,cs
10084,stat
10085,cs
10086,math
10087,cs
10088,cs
10089,stat
10090,cs
10091,cs
10092,cs
10093,physics
10094,physics
10095,cs
10096,cs
10097,cs
10098,cs
10099,cs
10100,cs
10101,math
10102,math
10103,stat
10104,math
10105,cs
10106,math
10107,physics
10108,cs
10109,math
10110,stat
10111,stat
10112,physics
10113,stat
10114,stat
10115,math
10116,math
10117,stat
10118,cs
10119,math
10120,cs
10121,stat
10122,cs
10123,math
10124,cs
10125,physics
10126,cs
10127,physics
10128,cs
10129,math
10130,math
10131,cs
10132,cs
10133,cs
10134,stat
10135,stat
10136,math
10137,cs
10138,physics
10139,stat
10140,cs
10141,math
10142,cs
10143,cs
10144,math
10145,physics
10146,physics
10147,physics
10148,cs
10149,physics
10150,math
10151,cs
10152,cs
10153,math
10154,math
10155,cs
10156,stat
10157,stat
10158,cs
10159,cs
10160,cs
10161,cs
10162,math
10163,math
10164,math
10165,physics
10166,math
10167,cs
10168,cs
10169,cs
10170,math
10171,cs
10172,cs
10173,stat
10174,stat
10175,physics
10176,stat
10177,cs
10178,cs
10179,stat
10180,physics
10181,math
10182,cs
10183,math
10184,math
10185,physics
10186,cs
10187,physics
10188,math
10189,physics
10190,physics
10191,cs
10192,math
10193,stat
10194,math
10195,cs
10196,physics
10197,math
10198,cs
10199,cs
10200,math
10201,cs
10202,math
10203,cs
10204,cs
10205,stat
10206,math
10207,cs
10208,cs
10209,cs
10210,cs
10211,math
10212,stat
10213,math
10214,cs
10215,physics
10216,math
10217,physics
10218,physics
10219,math
10220,cs
10221,math
10222,cs
10223,cs
10224,stat
10225,physics
10226,cs
10227,stat
10228,physics
10229,math
10230,math
10231,physics
10232,cs
10233,cs
10234,math
10235,math
10236,math
10237,math
10238,math
10239,cs
10240,cs
10241,physics
10242,cs
10243,cs
10244,cs
10245,cs
10246,physics
10247,math
10248,physics
10249,cs
10250,math
10251,math
10252,stat
10253,stat
10254,stat
10255,cs
10256,cs
10257,math
10258,cs
10259,stat
10260,cs
10261,physics
10262,cs
10263,math
10264,math
10265,math
10266,physics
10267,cs
10268,math
10269,cs
10270,math
10271,math
10272,cs
10273,math
10274,cs
10275,math
10276,math
10277,cs
10278,cs
10279,physics
10280,math
10281,math
10282,physics
10283,cs
10284,math
10285,cs
10286,math
10287,cs
10288,physics
10289,physics
10290,stat
10291,math
10292,cs
10293,math
10294,cs
10295,cs
10296,math
10297,physics
10298,physics
10299,stat
10300,stat
10301,cs
10302,cs
10303,cs
10304,math
10305,cs
10306,physics
10307,math
10308,cs
10309,physics
10310,stat
10311,math
10312,math
10313,math
10314,cs
10315,physics
10316,cs
10317,stat
10318,stat
10319,cs
10320,math
10321,math
10322,math
10323,cs
10324,physics
10325,cs
10326,math
10327,cs
10328,math
10329,math
10330,stat
10331,stat
10332,cs
10333,cs
10334,cs
10335,math
10336,cs
10337,cs
10338,cs
10339,cs
10340,physics
10341,physics
10342,cs
10343,cs
10344,math
10345,math
10346,physics
10347,stat
10348,math
10349,cs
10350,cs
10351,physics
10352,physics
10353,physics
10354,physics
10355,math
10356,cs
10357,math
10358,cs
10359,physics
10360,cs
10361,math
10362,cs
10363,cs
10364,math
10365,math
10366,math
10367,cs
10368,physics
10369,cs
10370,physics
10371,cs
10372,cs
10373,cs
10374,stat
10375,math
10376,math
10377,stat
10378,cs
10379,math
10380,math
10381,cs
10382,cs
10383,stat
10384,cs
10385,stat
10386,stat
10387,math
10388,math
10389,cs
10390,physics
10391,math
10392,cs
10393,math
10394,cs
10395,stat
10396,math
10397,cs
10398,cs
10399,math
10400,stat
10401,cs
10402,cs
10403,cs
10404,cs
10405,cs
10406,physics
10407,cs
10408,cs
10409,math
10410,cs
10411,cs
10412,cs
10413,math
10414,physics
10415,math
10416,physics
10417,cs
10418,physics
10419,cs
10420,stat
10421,math
10422,stat
10423,cs
10424,cs
10425,cs
10426,math
10427,cs
10428,physics
10429,cs
10430,stat
10431,cs
10432,math
10433,physics
10434,cs
10435,stat
10436,cs
10437,math
10438,math
10439,cs
10440,physics
10441,math
10442,math
10443,stat
10444,math
10445,math
10446,math
10447,physics
10448,math
10449,cs
10450,physics
10451,cs
10452,cs
10453,physics
10454,cs
10455,cs
10456,cs
10457,math
10458,cs
10459,math
10460,cs
10461,cs
10462,cs
10463,cs
10464,math
10465,physics
10466,math
10467,cs
10468,math
10469,cs
10470,cs
10471,math
10472,cs
10473,physics
10474,cs
10475,physics
10476,cs
10477,cs
10478,cs
10479,math
10480,cs
10481,math
10482,math
10483,cs
10484,cs
10485,physics
10486,cs
10487,cs
10488,cs
10489,cs
10490,cs
10491,cs
10492,cs
10493,physics
10494,physics
10495,physics
10496,cs
10497,math
10498,cs
10499,math
10500,stat
10501,stat
10502,cs
10503,physics
10504,math
10505,cs
10506,math
10507,stat
10508,physics
10509,cs
10510,math
10511,cs
10512,math
10513,physics
10514,cs
10515,physics
10516,cs
10517,physics
10518,physics
10519,stat
10520,cs
10521,stat
10522,math
10523,physics
10524,math
10525,cs
10526,cs
10527,cs
10528,math
10529,stat
10530,math
10531,cs
10532,physics
10533,cs
10534,cs
10535,cs
10536,math
10537,math
10538,math
10539,cs
10540,cs
10541,cs
10542,cs
10543,math
10544,math
10545,cs
10546,cs
10547,cs
10548,physics
10549,physics
10550,cs
10551,physics
10552,stat
10553,cs
10554,cs
10555,cs
10556,physics
10557,physics
10558,physics
10559,math
10560,cs
10561,math
10562,physics
10563,cs
10564,math
10565,cs
10566,cs
10567,cs
10568,physics
10569,stat
10570,cs
10571,physics
10572,stat
10573,cs
10574,cs
10575,cs
10576,math
10577,math
10578,stat
10579,cs
10580,cs
10581,stat
10582,cs
10583,physics
10584,cs
10585,math
10586,math
10587,cs
10588,physics
10589,math
10590,math
10591,math
10592,math
10593,cs
10594,physics
10595,cs
10596,math
10597,cs
10598,math
10599,physics
10600,physics
10601,cs
10602,math
10603,physics
10604,cs
10605,physics
10606,math
10607,math
10608,cs
10609,cs
10610,cs
10611,math
10612,physics
10613,math
10614,math
10615,cs
10616,cs
10617,cs
10618,cs
10619,cs
10620,math
10621,stat
10622,cs
10623,stat
10624,math
10625,math
10626,stat
10627,physics
10628,cs
10629,cs
10630,cs
10631,cs
10632,math
10633,cs
10634,cs
10635,physics
10636,cs
10637,cs
10638,math
10639,math
10640,stat
10641,cs
10642,cs
10643,math
10644,cs
10645,math
10646,math
10647,cs
10648,cs
10649,cs
10650,cs
10651,cs
10652,cs
10653,physics
10654,cs
10655,math
10656,stat
10657,math
10658,cs
10659,math
10660,math
10661,stat
10662,math
10663,math
10664,math
10665,cs
10666,stat
10667,math
10668,physics
10669,stat
10670,stat
10671,math
10672,cs
10673,cs
10674,physics
10675,stat
10676,stat
10677,math
10678,cs
10679,math
10680,physics
10681,cs
10682,cs
10683,math
10684,stat
10685,cs
10686,cs
10687,math
10688,cs
10689,cs
10690,stat
10691,math
10692,cs
10693,cs
10694,cs
10695,cs
10696,cs
10697,cs
10698,math
10699,math
10700,math
10701,cs
10702,stat
10703,stat
10704,cs
10705,stat
10706,cs
10707,math
10708,cs
10709,cs
10710,cs
10711,physics
10712,cs
10713,cs
10714,physics
10715,cs
10716,cs
10717,cs
10718,cs
10719,cs
10720,cs
10721,math
10722,cs
10723,math
10724,math
10725,math
10726,cs
10727,math
10728,math
10729,cs
10730,stat
10731,stat
10732,physics
10733,cs
10734,physics
10735,cs
10736,physics
10737,cs
10738,physics
10739,cs
10740,cs
10741,math
10742,physics
10743,math
10744,cs
10745,stat
10746,cs
10747,cs
10748,cs
10749,math
10750,math
10751,cs
10752,cs
10753,math
10754,math
10755,cs
10756,cs
10757,cs
10758,cs
10759,cs
10760,stat
10761,stat
10762,stat
10763,cs
10764,math
10765,physics
10766,math
10767,physics
10768,stat
10769,stat
10770,physics
10771,physics
10772,math
10773,stat
10774,math
10775,math
10776,physics
10777,physics
10778,cs
10779,math
10780,math
10781,cs
10782,stat
10783,math
10784,physics
10785,cs
10786,cs
10787,cs
10788,cs
10789,cs
10790,cs
10791,math
10792,stat
10793,physics
10794,stat
10795,stat
10796,stat
10797,math
10798,physics
10799,physics
10800,cs
10801,cs
10802,math
10803,cs
10804,math
10805,math
10806,math
10807,stat
10808,cs
10809,physics
10810,cs
10811,cs
10812,physics
10813,math
10814,math
10815,stat
10816,cs
10817,physics
10818,cs
10819,math
10820,math
10821,math
10822,physics
10823,cs
10824,cs
10825,cs
10826,stat
10827,cs
10828,cs
10829,physics
10830,cs
10831,physics
10832,math
10833,math
10834,math
10835,math
10836,cs
10837,cs
10838,math
10839,cs
10840,cs
10841,cs
10842,cs
10843,cs
10844,stat
10845,cs
10846,math
10847,physics
10848,cs
10849,cs
10850,cs
10851,math
10852,math
10853,physics
10854,cs
10855,physics
10856,physics
10857,physics
10858,math
10859,cs
10860,math
10861,cs
10862,stat
10863,cs
10864,physics
10865,cs
10866,cs
10867,physics
10868,cs
10869,cs
10870,physics
10871,physics
10872,cs
10873,cs
10874,math
10875,math
10876,cs
10877,math
10878,math
10879,math
10880,cs
10881,math
10882,cs
10883,cs
10884,math
10885,math
10886,math
10887,cs
10888,cs
10889,cs
10890,math
10891,stat
10892,physics
10893,physics
10894,cs
10895,math
10896,cs
10897,cs
10898,math
10899,math
10900,stat
10901,cs
10902,math
10903,cs
10904,math
10905,math
10906,math
10907,math
10908,cs
10909,cs
10910,math
10911,math
10912,stat
10913,cs
10914,cs
10915,stat
10916,cs
10917,math
10918,math
10919,cs
10920,math
10921,cs
10922,stat
10923,math
10924,cs
10925,cs
10926,cs
10927,cs
10928,cs
10929,cs
10930,physics
10931,cs
10932,stat
10933,stat
10934,cs
10935,stat
10936,math
10937,cs
10938,math
10939,stat
10940,cs
10941,math
10942,math
10943,cs
10944,cs
10945,cs
10946,stat
10947,math
10948,math
10949,stat
10950,stat
10951,cs
10952,physics
10953,cs
10954,stat
10955,stat
10956,math
10957,physics
10958,physics
10959,stat
10960,stat
10961,cs
10962,cs
10963,math
10964,math
10965,stat
10966,math
10967,cs
10968,math
10969,cs
10970,physics
10971,cs
10972,cs
10973,physics
10974,math
10975,cs
10976,cs
10977,math
10978,cs
10979,physics
10980,math
10981,math
10982,physics
10983,cs
10984,stat
10985,math
10986,cs
10987,physics
10988,math
10989,math
10990,cs
10991,math
10992,cs
10993,math
10994,stat
10995,cs
10996,cs
10997,math
10998,cs
10999,cs
11000,physics
11001,physics
11002,physics
11003,math
11004,cs
11005,math
11006,math
11007,cs
11008,cs
11009,physics
11010,math
11011,math
11012,cs
11013,cs
11014,math
11015,cs
11016,cs
11017,cs
11018,stat
11019,cs
11020,cs
11021,cs
11022,math
11023,stat
11024,physics
11025,cs
11026,cs
11027,math
11028,math
11029,cs
11030,math
11031,cs
11032,math
11033,physics
11034,math
11035,cs
11036,cs
11037,math
11038,math
11039,math
11040,stat
11041,cs
11042,cs
11043,physics
11044,math
11045,cs
11046,math
11047,math
11048,cs
11049,math
11050,physics
11051,math
11052,physics
11053,math
11054,cs
11055,stat
11056,physics
11057,physics
11058,math
11059,cs
11060,physics
11061,math
11062,stat
11063,math
11064,math
11065,math
11066,physics
11067,cs
11068,math
11069,stat
11070,stat
11071,math
11072,math
11073,physics
11074,physics
11075,math
11076,math
11077,cs
11078,cs
11079,cs
11080,cs
11081,physics
11082,stat
11083,stat
11084,cs
11085,physics
11086,math
11087,cs
11088,cs
11089,cs
11090,physics
11091,math
11092,cs
11093,physics
11094,cs
11095,math
11096,cs
11097,cs
11098,stat
11099,physics
11100,stat
11101,stat
11102,stat
11103,cs
11104,cs
11105,cs
11106,cs
11107,physics
11108,stat
11109,cs
11110,cs
11111,math
11112,cs
11113,cs
11114,cs
11115,cs
11116,math
11117,math
11118,math
11119,math
11120,cs
11121,cs
11122,math
11123,stat
11124,physics
11125,stat
11126,physics
11127,cs
11128,physics
11129,cs
11130,math
11131,math
11132,physics
11133,cs
11134,stat
11135,cs
11136,stat
11137,math
11138,math
11139,stat
11140,stat
11141,math
11142,physics
11143,math
11144,physics
11145,physics
11146,cs
11147,math
11148,cs
11149,cs
11150,math
11151,stat
11152,cs
11153,physics
11154,physics
11155,cs
11156,math
11157,cs
11158,math
11159,math
11160,cs
11161,math
11162,cs
11163,cs
11164,stat
11165,math
11166,math
11167,physics
11168,physics
11169,math
11170,cs
11171,cs
11172,cs
11173,physics
11174,stat
11175,cs
11176,physics
11177,cs
11178,cs
11179,cs
11180,cs
11181,stat
11182,math
11183,cs
11184,physics
11185,cs
11186,physics
11187,cs
11188,math
11189,math
11190,cs
11191,cs
11192,stat
11193,stat
11194,math
11195,cs
11196,stat
11197,cs
11198,cs
11199,cs
11200,cs
11201,math
11202,physics
11203,math
11204,math
11205,physics
11206,math
11207,math
11208,cs
11209,math
11210,physics
11211,math
11212,cs
11213,cs
11214,stat
11215,cs
11216,cs
11217,cs
11218,stat
11219,math
11220,stat
11221,cs
11222,math
11223,cs
11224,stat
11225,physics
11226,cs
11227,math
11228,math
11229,cs
11230,stat
11231,math
11232,cs
11233,cs
11234,cs
11235,cs
11236,math
11237,math
11238,physics
11239,cs
11240,cs
11241,cs
11242,physics
11243,math
11244,math
11245,math
11246,math
11247,math
11248,physics
11249,cs
11250,math
11251,math
11252,math
11253,cs
11254,cs
11255,math
11256,stat
11257,stat
11258,cs
11259,physics
11260,physics
11261,cs
11262,math
11263,physics
11264,math
11265,math
11266,cs
11267,math
11268,cs
11269,cs
11270,cs
11271,math
11272,math
11273,cs
11274,cs
11275,physics
11276,cs
11277,math
11278,physics
11279,cs
11280,math
11281,cs
11282,stat
11283,cs
11284,cs
11285,physics
11286,cs
11287,math
11288,physics
11289,math
11290,cs
11291,math
11292,cs
11293,math
11294,cs
11295,physics
11296,physics
11297,cs
11298,cs
11299,cs
11300,cs
11301,cs
11302,stat
11303,math
11304,cs
11305,cs
11306,math
11307,cs
11308,math
11309,cs
11310,physics
11311,stat
11312,cs
11313,stat
11314,cs
11315,physics
11316,stat
11317,cs
11318,math
11319,cs
11320,math
11321,physics
11322,math
11323,cs
11324,math
11325,math
11326,math
11327,cs
11328,cs
11329,math
11330,math
11331,math
11332,stat
11333,cs
11334,physics
11335,cs
11336,stat
11337,cs
11338,physics
11339,cs
11340,cs
11341,stat
11342,cs
11343,cs
11344,physics
11345,math
11346,math
11347,math
11348,physics
11349,math
11350,cs
11351,cs
11352,physics
11353,cs
11354,math
11355,physics
11356,stat
11357,cs
11358,stat
11359,math
11360,physics
11361,math
11362,cs
11363,math
11364,math
11365,cs
11366,math
11367,math
11368,stat
11369,cs
11370,math
11371,math
11372,physics
11373,cs
11374,physics
11375,physics
11376,math
11377,physics
11378,math
11379,cs
11380,physics
11381,cs
11382,math
11383,math
11384,math
11385,cs
11386,math
11387,math
11388,math
11389,cs
11390,cs
11391,cs
11392,math
11393,cs
11394,stat
11395,cs
11396,math
11397,stat
11398,math
11399,physics
11400,cs
11401,stat
11402,stat
11403,physics
11404,physics
11405,math
11406,cs
11407,cs
11408,math
11409,cs
11410,cs
11411,cs
11412,stat
11413,cs
11414,cs
11415,cs
11416,math
11417,math
11418,math
11419,cs
11420,math
11421,math
11422,stat
11423,cs
11424,cs
11425,math
11426,cs
11427,cs
11428,physics
11429,math
11430,cs
11431,cs
11432,cs
11433,cs
11434,cs
11435,math
11436,cs
11437,cs
11438,cs
11439,cs
11440,math
11441,stat
11442,physics
11443,math
11444,cs
11445,math
11446,cs
11447,math
11448,stat
11449,physics
11450,physics
11451,cs
11452,math
11453,math
11454,cs
11455,math
11456,cs
11457,math
11458,cs
11459,math
11460,math
11461,cs
11462,math
11463,math
11464,physics
11465,stat
11466,math
11467,stat
11468,stat
11469,math
11470,cs
11471,cs
11472,physics
11473,physics
11474,cs
11475,math
11476,cs
11477,physics
11478,math
11479,physics
11480,cs
11481,cs
11482,cs
11483,math
11484,physics
11485,cs
11486,math
11487,cs
11488,math
11489,cs
11490,stat
11491,cs
11492,cs
11493,cs
11494,stat
11495,stat
11496,cs
11497,stat
11498,stat
11499,cs
11500,stat
11501,cs
11502,math
11503,math
11504,cs
11505,cs
11506,math
11507,math
11508,cs
11509,math
11510,cs
11511,stat
11512,cs
11513,cs
11514,physics
11515,math
11516,math
11517,math
11518,math
11519,stat
11520,physics
11521,cs
11522,cs
11523,physics
11524,math
11525,cs
11526,physics
11527,cs
11528,stat
11529,physics
11530,math
11531,physics
11532,math
11533,physics
11534,physics
11535,cs
11536,math
11537,cs
11538,math
11539,cs
11540,cs
11541,cs
11542,math
11543,cs
11544,stat
11545,cs
11546,physics
11547,physics
11548,cs
11549,physics
11550,cs
11551,cs
11552,physics
11553,cs
11554,math
11555,math
11556,math
11557,math
11558,cs
11559,physics
11560,cs
11561,math
11562,cs
11563,stat
11564,math
11565,cs
11566,stat
11567,stat
11568,math
11569,cs
11570,cs
11571,cs
11572,cs
11573,math
11574,cs
11575,physics
11576,math
11577,cs
11578,cs
11579,math
11580,stat
11581,physics
11582,physics
11583,math
11584,cs
11585,cs
11586,cs
11587,cs
11588,physics
11589,cs
11590,physics
11591,cs
11592,math
11593,cs
11594,math
11595,math
11596,stat
11597,math
11598,cs
11599,math
11600,cs
11601,math
11602,stat
11603,physics
11604,cs
11605,cs
11606,stat
11607,math
11608,cs
11609,cs
11610,stat
11611,math
11612,cs
11613,cs
11614,physics
11615,cs
11616,stat
11617,cs
11618,math
11619,cs
11620,cs
11621,stat
11622,math
11623,cs
11624,cs
11625,math
11626,cs
11627,cs
11628,cs
11629,cs
11630,math
11631,math
11632,cs
11633,stat
11634,cs
11635,cs
11636,cs
11637,cs
11638,cs
11639,cs
11640,physics
11641,math
11642,cs
11643,math
11644,physics
11645,cs
11646,physics
11647,math
11648,cs
11649,math
11650,cs
11651,cs
11652,math
11653,cs
11654,cs
11655,math
11656,math
11657,cs
11658,physics
11659,physics
11660,cs
11661,physics
11662,cs
11663,physics
11664,cs
11665,math
11666,cs
11667,math
11668,cs
11669,math
11670,physics
11671,cs
11672,stat
11673,math
11674,cs
11675,cs
11676,stat
11677,math
11678,physics
11679,math
11680,math
11681,cs
11682,physics
11683,math
11684,physics
11685,math
11686,cs
11687,math
11688,stat
11689,cs
11690,cs
11691,cs
11692,cs
11693,cs
11694,cs
11695,cs
11696,stat
11697,physics
11698,math
11699,physics
11700,math
11701,cs
11702,math
11703,cs
11704,physics
11705,cs
11706,math
11707,cs
11708,physics
11709,math
11710,physics
11711,physics
11712,stat
11713,math
11714,cs
11715,physics
11716,math
11717,math
11718,math
11719,math
11720,stat
11721,physics
11722,cs
11723,physics
11724,math
11725,math
11726,stat
11727,math
11728,math
11729,cs
11730,math
11731,cs
11732,cs
11733,math
11734,math
11735,cs
11736,cs
11737,cs
11738,cs
11739,math
11740,cs
11741,math
11742,cs
11743,cs
11744,cs
11745,cs
11746,cs
11747,cs
11748,cs
11749,stat
11750,cs
11751,physics
11752,math
11753,stat
11754,physics
11755,math
11756,cs
11757,stat
11758,math
11759,math
11760,cs
11761,cs
11762,physics
11763,math
11764,cs
11765,math
11766,cs
11767,cs
11768,math
11769,math
11770,cs
11771,cs
11772,math
11773,math
11774,cs
11775,math
11776,cs
11777,math
11778,cs
11779,cs
11780,stat
11781,math
11782,physics
11783,cs
11784,cs
11785,math
11786,cs
11787,cs
11788,stat
11789,stat
11790,math
11791,math
11792,cs
11793,math
11794,math
11795,math
11796,math
11797,physics
11798,math
11799,physics
11800,cs
11801,math
11802,cs
11803,math
11804,math
11805,stat
11806,math
11807,physics
11808,cs
11809,cs
11810,math
11811,math
11812,cs
11813,physics
11814,cs
11815,stat
11816,stat
11817,cs
11818,physics
11819,cs
11820,math
11821,math
11822,cs
11823,math
11824,cs
11825,math
11826,cs
11827,stat
11828,stat
11829,physics
11830,stat
11831,cs
11832,cs
11833,stat
11834,cs
11835,physics
11836,math
11837,physics
11838,physics
11839,cs
11840,cs
11841,math
11842,cs
11843,math
11844,cs
11845,math
11846,cs
11847,cs
11848,cs
11849,math
11850,cs
11851,cs
11852,cs
11853,cs
11854,math
11855,math
11856,cs
11857,cs
11858,physics
11859,cs
11860,cs
11861,cs
11862,cs
11863,cs
11864,cs
11865,math
11866,math
11867,math
11868,math
11869,physics
11870,math
11871,physics
11872,math
11873,math
11874,math
11875,math
11876,cs
11877,cs
11878,math
11879,physics
11880,cs
11881,physics
11882,cs
11883,cs
11884,math
11885,math
11886,physics
11887,cs
11888,cs
11889,cs
11890,cs
11891,math
11892,cs
11893,physics
11894,math
11895,math
11896,math
11897,cs
11898,math
11899,cs
11900,physics
11901,math
11902,cs
11903,physics
11904,cs
11905,math
11906,cs
11907,cs
11908,cs
11909,math
11910,math
11911,math
11912,math
11913,cs
11914,cs
11915,cs
11916,math
11917,math
11918,cs
11919,cs
11920,cs
11921,cs
11922,math
11923,cs
11924,cs
11925,cs
11926,cs
11927,cs
11928,cs
11929,math
11930,cs
11931,cs
11932,stat
11933,physics
11934,cs
11935,math
11936,math
11937,stat
11938,cs
11939,stat
11940,cs
11941,physics
11942,physics
11943,cs
11944,cs
11945,math
11946,math
11947,cs
11948,physics
11949,cs
11950,physics
11951,math
11952,physics
11953,physics
11954,cs
11955,stat
11956,math
11957,math
11958,cs
11959,math
11960,math
11961,cs
11962,math
11963,stat
11964,math
11965,cs
11966,stat
11967,math
11968,physics
11969,physics
11970,math
11971,cs
11972,physics
11973,cs
11974,cs
11975,cs
11976,math
11977,math
11978,cs
11979,cs
11980,math
11981,physics
11982,cs
11983,math
11984,cs
11985,cs
11986,cs
11987,cs
11988,math
11989,physics
11990,cs
11991,cs
11992,cs
11993,cs
11994,cs
11995,physics
11996,math
11997,cs
11998,physics
11999,stat
12000,physics
12001,math
12002,cs
12003,stat
12004,stat
12005,cs
12006,math
12007,cs
12008,physics
12009,cs
12010,math
12011,cs
12012,physics
12013,physics
12014,stat
12015,cs
12016,math
12017,math
12018,stat
12019,cs
12020,math
12021,math
12022,stat
12023,physics
12024,cs
12025,math
12026,cs
12027,cs
12028,math
12029,math
12030,cs
12031,math
12032,cs
12033,cs
12034,stat
12035,stat
12036,cs
12037,cs
12038,math
12039,cs
12040,physics
12041,cs
12042,cs
12043,math
12044,cs
12045,physics
12046,cs
12047,math
12048,stat
12049,math
12050,math
12051,math
12052,math
12053,cs
12054,stat
12055,math
12056,stat
12057,math
12058,physics
12059,math
12060,math
12061,cs
12062,cs
12063,math
12064,cs
12065,physics
12066,cs
12067,math
12068,stat
12069,cs
12070,math
12071,math
12072,cs
12073,physics
12074,stat
12075,cs
12076,cs
12077,math
12078,cs
12079,math
12080,cs
12081,cs
12082,math
12083,physics
12084,cs
12085,math
12086,cs
12087,stat
12088,math
12089,physics
12090,math
12091,math
12092,cs
12093,math
12094,physics
12095,math
12096,cs
12097,physics
12098,math
12099,cs
12100,math
12101,stat
12102,cs
12103,cs
12104,cs
12105,math
12106,cs
12107,cs
12108,cs
12109,math
12110,physics
12111,physics
12112,cs
12113,cs
12114,math
12115,cs
12116,physics
12117,cs
12118,stat
12119,stat
12120,cs
12121,physics
12122,cs
12123,cs
12124,cs
12125,stat
12126,cs
12127,math
12128,math
12129,math
12130,cs
12131,cs
12132,cs
12133,math
12134,physics
12135,cs
12136,physics
12137,cs
12138,stat
12139,math
12140,math
12141,cs
12142,math
12143,stat
12144,cs
12145,math
12146,cs
12147,cs
12148,math
12149,math
12150,cs
12151,stat
12152,math
12153,math
12154,math
12155,physics
12156,physics
12157,physics
12158,math
12159,stat
12160,cs
12161,physics
12162,cs
12163,cs
12164,stat
12165,physics
12166,cs
12167,cs
12168,physics
12169,cs
12170,cs
12171,math
12172,cs
12173,physics
12174,cs
12175,math
12176,physics
12177,cs
12178,math
12179,stat
12180,physics
12181,stat
12182,physics
12183,cs
12184,cs
12185,cs
12186,math
12187,math
12188,physics
12189,math
12190,cs
12191,physics
12192,cs
12193,physics
12194,cs
12195,cs
12196,math
12197,cs
12198,physics
12199,cs
12200,cs
12201,math
12202,physics
12203,math
12204,physics
12205,cs
12206,math
12207,cs
12208,physics
12209,cs
12210,cs
12211,math
12212,cs
12213,math
12214,cs
12215,cs
12216,stat
12217,cs
12218,physics
12219,cs
12220,physics
12221,cs
12222,math
12223,cs
12224,cs
12225,cs
12226,physics
12227,stat
12228,math
12229,math
12230,math
12231,cs
12232,cs
12233,cs
12234,cs
12235,physics
12236,cs
12237,stat
12238,stat
12239,math
12240,stat
12241,math
12242,math
12243,cs
12244,math
12245,cs
12246,math
12247,math
12248,cs
12249,cs
12250,cs
12251,math
12252,cs
12253,cs
12254,math
12255,math
12256,math
12257,cs
12258,math
12259,cs
12260,cs
12261,cs
12262,cs
12263,math
12264,cs
12265,cs
12266,cs
12267,physics
12268,math
12269,cs
12270,math
12271,cs
12272,cs
12273,math
12274,math
12275,cs
12276,math
12277,math
12278,cs
12279,math
12280,math
12281,stat
12282,math
12283,cs
12284,cs
12285,physics
12286,physics
12287,cs
12288,cs
12289,cs
12290,cs
12291,cs
12292,cs
12293,cs
12294,cs
12295,math
12296,physics
12297,cs
12298,stat
12299,math
12300,cs
12301,cs
12302,math
12303,math
12304,cs
12305,cs
12306,cs
12307,physics
12308,math
12309,cs
12310,cs
12311,math
12312,cs
12313,physics
12314,physics
12315,physics
12316,stat
12317,stat
12318,physics
12319,math
12320,math
12321,math
12322,cs
12323,stat
12324,cs
12325,cs
12326,cs
12327,math
12328,stat
12329,math
12330,cs
12331,cs
12332,cs
12333,physics
12334,cs
12335,math
12336,math
12337,math
12338,math
12339,cs
12340,cs
12341,math
12342,cs
